Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Team,TrackStatus,IsPersonalBest,LapTimeSeconds,GrandPrix,Year
SAR,2,8.0,,0 days 00:01:05.092000,0 days 00:00:51.928000,0 days 00:01:00.268000,HARD,1.0,True,Williams,4,False,,Saudi Arabia,2024
SAR,2,9.0,0 days 00:02:21.181000,0 days 00:00:51.159000,0 days 00:00:48.784000,0 days 00:00:41.238000,HARD,2.0,True,Williams,41,False,141.181,Saudi Arabia,2024
SAR,2,10.0,0 days 00:01:40.141000,0 days 00:00:38.458000,0 days 00:00:30.866000,0 days 00:00:30.817000,HARD,3.0,True,Williams,1,False,100.141,Saudi Arabia,2024
SAR,2,11.0,0 days 00:01:36.468000,0 days 00:00:36.344000,0 days 00:00:30.175000,0 days 00:00:29.949000,HARD,4.0,True,Williams,1,False,96.468,Saudi Arabia,2024
SAR,2,12.0,0 days 00:01:35.642000,0 days 00:00:35.639000,0 days 00:00:30.071000,0 days 00:00:29.932000,HARD,5.0,True,Williams,1,True,95.642,Saudi Arabia,2024
SAR,2,13.0,0 days 00:01:35.751000,0 days 00:00:35.743000,0 days 00:00:30.108000,0 days 00:00:29.900000,HARD,6.0,True,Williams,1,False,95.751,Saudi Arabia,2024
SAR,2,14.0,0 days 00:01:35.207000,0 days 00:00:35.526000,0 days 00:00:29.922000,0 days 00:00:29.759000,HARD,7.0,True,Williams,1,True,95.207,Saudi Arabia,2024
SAR,2,15.0,0 days 00:01:35.601000,0 days 00:00:35.548000,0 days 00:00:29.970000,0 days 00:00:30.083000,HARD,8.0,True,Williams,1,False,95.601,Saudi Arabia,2024
SAR,2,16.0,0 days 00:01:36.062000,0 days 00:00:35.952000,0 days 00:00:30.028000,0 days 00:00:30.082000,HARD,9.0,True,Williams,1,False,96.062,Saudi Arabia,2024
SAR,2,17.0,0 days 00:01:36.336000,0 days 00:00:36.065000,0 days 00:00:30.102000,0 days 00:00:30.169000,HARD,10.0,True,Williams,1,False,96.336,Saudi Arabia,2024
SAR,2,18.0,0 days 00:01:36.039000,0 days 00:00:35.719000,0 days 00:00:30.213000,0 days 00:00:30.107000,HARD,11.0,True,Williams,1,False,96.039,Saudi Arabia,2024
SAR,2,19.0,0 days 00:01:35.361000,0 days 00:00:35.415000,0 days 00:00:29.984000,0 days 00:00:29.962000,HARD,12.0,True,Williams,1,False,95.361,Saudi Arabia,2024
SAR,2,20.0,0 days 00:01:35.251000,0 days 00:00:35.308000,0 days 00:00:29.973000,0 days 00:00:29.970000,HARD,13.0,True,Williams,1,False,95.251,Saudi Arabia,2024
SAR,2,21.0,0 days 00:01:35.082000,0 days 00:00:35.159000,0 days 00:00:29.953000,0 days 00:00:29.970000,HARD,14.0,True,Williams,1,True,95.082,Saudi Arabia,2024
SAR,2,22.0,0 days 00:01:35.601000,0 days 00:00:35.472000,0 days 00:00:29.997000,0 days 00:00:30.132000,HARD,15.0,True,Williams,1,False,95.601,Saudi Arabia,2024
SAR,2,23.0,0 days 00:01:35.016000,0 days 00:00:35.340000,0 days 00:00:29.841000,0 days 00:00:29.835000,HARD,16.0,True,Williams,1,True,95.016,Saudi Arabia,2024
SAR,2,24.0,0 days 00:01:35.133000,0 days 00:00:35.392000,0 days 00:00:29.975000,0 days 00:00:29.766000,HARD,17.0,True,Williams,1,False,95.133,Saudi Arabia,2024
SAR,2,25.0,0 days 00:01:36.539000,0 days 00:00:36.231000,0 days 00:00:30.238000,0 days 00:00:30.070000,HARD,18.0,True,Williams,1,False,96.539,Saudi Arabia,2024
SAR,2,26.0,0 days 00:01:36.497000,0 days 00:00:36.255000,0 days 00:00:30.218000,0 days 00:00:30.024000,HARD,19.0,True,Williams,1,False,96.497,Saudi Arabia,2024
SAR,2,27.0,0 days 00:01:36.198000,0 days 00:00:35.934000,0 days 00:00:30.282000,0 days 00:00:29.982000,HARD,20.0,True,Williams,1,False,96.198,Saudi Arabia,2024
SAR,2,28.0,0 days 00:01:35.886000,0 days 00:00:35.701000,0 days 00:00:30.345000,0 days 00:00:29.840000,HARD,21.0,True,Williams,1,False,95.886,Saudi Arabia,2024
SAR,2,29.0,0 days 00:01:36.047000,0 days 00:00:36.095000,0 days 00:00:30.058000,0 days 00:00:29.894000,HARD,22.0,True,Williams,1,False,96.047,Saudi Arabia,2024
SAR,2,30.0,0 days 00:01:35.750000,0 days 00:00:35.725000,0 days 00:00:30.206000,0 days 00:00:29.819000,HARD,23.0,True,Williams,1,False,95.75,Saudi Arabia,2024
SAR,2,31.0,0 days 00:01:35.879000,0 days 00:00:35.994000,0 days 00:00:30.034000,0 days 00:00:29.851000,HARD,24.0,True,Williams,1,False,95.879,Saudi Arabia,2024
SAR,2,32.0,0 days 00:01:35.897000,0 days 00:00:35.934000,0 days 00:00:30.097000,0 days 00:00:29.866000,HARD,25.0,True,Williams,1,False,95.897,Saudi Arabia,2024
SAR,2,33.0,0 days 00:01:35.700000,0 days 00:00:36.155000,0 days 00:00:29.809000,0 days 00:00:29.736000,HARD,26.0,True,Williams,1,False,95.7,Saudi Arabia,2024
SAR,2,34.0,0 days 00:01:34.843000,0 days 00:00:35.442000,0 days 00:00:29.784000,0 days 00:00:29.617000,HARD,27.0,True,Williams,1,True,94.843,Saudi Arabia,2024
SAR,2,35.0,0 days 00:01:34.716000,0 days 00:00:35.301000,0 days 00:00:29.851000,0 days 00:00:29.564000,HARD,28.0,True,Williams,1,True,94.716,Saudi Arabia,2024
SAR,2,36.0,0 days 00:01:34.576000,0 days 00:00:35.216000,0 days 00:00:29.696000,0 days 00:00:29.664000,HARD,29.0,True,Williams,1,True,94.576,Saudi Arabia,2024
SAR,2,37.0,0 days 00:01:34.228000,0 days 00:00:34.960000,0 days 00:00:29.684000,0 days 00:00:29.584000,HARD,30.0,True,Williams,1,True,94.228,Saudi Arabia,2024
SAR,2,38.0,0 days 00:01:33.763000,0 days 00:00:34.749000,0 days 00:00:29.457000,0 days 00:00:29.557000,HARD,31.0,True,Williams,1,True,93.763,Saudi Arabia,2024
SAR,2,39.0,0 days 00:01:33.970000,0 days 00:00:34.958000,0 days 00:00:29.471000,0 days 00:00:29.541000,HARD,32.0,True,Williams,1,False,93.97,Saudi Arabia,2024
SAR,2,40.0,0 days 00:01:33.547000,0 days 00:00:34.661000,0 days 00:00:29.359000,0 days 00:00:29.527000,HARD,33.0,True,Williams,1,True,93.547,Saudi Arabia,2024
SAR,2,41.0,0 days 00:01:33.838000,0 days 00:00:35.051000,0 days 00:00:29.373000,0 days 00:00:29.414000,HARD,34.0,True,Williams,1,False,93.838,Saudi Arabia,2024
SAR,2,42.0,0 days 00:01:33.648000,0 days 00:00:34.875000,0 days 00:00:29.282000,0 days 00:00:29.491000,HARD,35.0,True,Williams,1,False,93.648,Saudi Arabia,2024
SAR,2,43.0,0 days 00:01:33.766000,0 days 00:00:34.869000,0 days 00:00:29.378000,0 days 00:00:29.519000,HARD,36.0,True,Williams,1,False,93.766,Saudi Arabia,2024
SAR,2,44.0,0 days 00:01:35.215000,0 days 00:00:34.746000,0 days 00:00:30.819000,0 days 00:00:29.650000,HARD,37.0,True,Williams,1,False,95.215,Saudi Arabia,2024
SAR,2,45.0,0 days 00:01:34.077000,0 days 00:00:34.812000,0 days 00:00:29.554000,0 days 00:00:29.711000,HARD,38.0,True,Williams,1,False,94.077,Saudi Arabia,2024
SAR,2,46.0,0 days 00:01:34.141000,0 days 00:00:35.016000,0 days 00:00:29.460000,0 days 00:00:29.665000,HARD,39.0,True,Williams,1,False,94.141,Saudi Arabia,2024
SAR,2,47.0,0 days 00:01:33.718000,0 days 00:00:34.616000,0 days 00:00:29.351000,0 days 00:00:29.751000,HARD,40.0,True,Williams,1,False,93.718,Saudi Arabia,2024
SAR,2,48.0,0 days 00:01:33.383000,0 days 00:00:34.529000,0 days 00:00:29.348000,0 days 00:00:29.506000,HARD,41.0,True,Williams,1,True,93.383,Saudi Arabia,2024
SAR,2,49.0,0 days 00:01:33.026000,0 days 00:00:34.439000,0 days 00:00:29.211000,0 days 00:00:29.376000,HARD,42.0,True,Williams,1,True,93.026,Saudi Arabia,2024
MAG,20,1.0,0 days 00:01:43.159000,,0 days 00:00:30.722000,0 days 00:00:30.711000,MEDIUM,1.0,True,Haas F1 Team,1,False,103.159,Saudi Arabia,2024
MAG,20,2.0,0 days 00:01:37.522000,0 days 00:00:37.419000,0 days 00:00:30.138000,0 days 00:00:29.965000,MEDIUM,2.0,True,Haas F1 Team,1,True,97.522,Saudi Arabia,2024
MAG,20,3.0,0 days 00:01:35.850000,0 days 00:00:35.815000,0 days 00:00:30.103000,0 days 00:00:29.932000,MEDIUM,3.0,True,Haas F1 Team,1,True,95.85,Saudi Arabia,2024
MAG,20,4.0,0 days 00:01:35.367000,0 days 00:00:35.537000,0 days 00:00:29.956000,0 days 00:00:29.874000,MEDIUM,4.0,True,Haas F1 Team,1,True,95.367,Saudi Arabia,2024
MAG,20,5.0,0 days 00:01:35.684000,0 days 00:00:35.781000,0 days 00:00:30.081000,0 days 00:00:29.822000,MEDIUM,5.0,True,Haas F1 Team,1,False,95.684,Saudi Arabia,2024
MAG,20,6.0,0 days 00:01:36.027000,0 days 00:00:35.769000,0 days 00:00:30.206000,0 days 00:00:30.052000,MEDIUM,6.0,True,Haas F1 Team,12,False,96.027,Saudi Arabia,2024
MAG,20,7.0,0 days 00:02:11.564000,0 days 00:00:42.881000,0 days 00:00:42.987000,0 days 00:00:45.696000,MEDIUM,7.0,True,Haas F1 Team,24,False,131.564,Saudi Arabia,2024
MAG,20,8.0,,0 days 00:01:06.188000,0 days 00:00:54.869000,0 days 00:00:58.970000,HARD,1.0,True,Haas F1 Team,4,False,,Saudi Arabia,2024
MAG,20,9.0,0 days 00:02:25.832000,0 days 00:00:52.511000,0 days 00:00:49.020000,0 days 00:00:44.301000,HARD,2.0,True,Haas F1 Team,41,False,145.832,Saudi Arabia,2024
MAG,20,10.0,0 days 00:01:39.463000,0 days 00:00:38.527000,0 days 00:00:30.559000,0 days 00:00:30.377000,HARD,3.0,True,Haas F1 Team,1,False,99.463,Saudi Arabia,2024
MAG,20,11.0,0 days 00:01:36.036000,0 days 00:00:36.096000,0 days 00:00:30.152000,0 days 00:00:29.788000,HARD,4.0,True,Haas F1 Team,1,False,96.036,Saudi Arabia,2024
MAG,20,12.0,0 days 00:01:35.229000,0 days 00:00:35.570000,0 days 00:00:29.944000,0 days 00:00:29.715000,HARD,5.0,True,Haas F1 Team,1,True,95.229,Saudi Arabia,2024
MAG,20,13.0,0 days 00:01:35.062000,0 days 00:00:35.513000,0 days 00:00:29.888000,0 days 00:00:29.661000,HARD,6.0,True,Haas F1 Team,1,True,95.062,Saudi Arabia,2024
MAG,20,14.0,0 days 00:01:35.553000,0 days 00:00:35.596000,0 days 00:00:30.154000,0 days 00:00:29.803000,HARD,7.0,True,Haas F1 Team,1,False,95.553,Saudi Arabia,2024
MAG,20,15.0,0 days 00:01:35.746000,0 days 00:00:35.796000,0 days 00:00:30.074000,0 days 00:00:29.876000,HARD,8.0,True,Haas F1 Team,1,False,95.746,Saudi Arabia,2024
MAG,20,16.0,0 days 00:01:36.100000,0 days 00:00:36.392000,0 days 00:00:30.091000,0 days 00:00:29.617000,HARD,9.0,True,Haas F1 Team,1,False,96.1,Saudi Arabia,2024
MAG,20,17.0,0 days 00:01:36.621000,0 days 00:00:36.447000,0 days 00:00:30.141000,0 days 00:00:30.033000,HARD,10.0,True,Haas F1 Team,1,False,96.621,Saudi Arabia,2024
MAG,20,18.0,0 days 00:01:35.266000,0 days 00:00:35.237000,0 days 00:00:30.010000,0 days 00:00:30.019000,HARD,11.0,True,Haas F1 Team,1,False,95.266,Saudi Arabia,2024
MAG,20,19.0,0 days 00:01:35.220000,0 days 00:00:35.318000,0 days 00:00:29.957000,0 days 00:00:29.945000,HARD,12.0,True,Haas F1 Team,1,False,95.22,Saudi Arabia,2024
MAG,20,20.0,0 days 00:01:35.012000,0 days 00:00:35.225000,0 days 00:00:29.959000,0 days 00:00:29.828000,HARD,13.0,True,Haas F1 Team,1,True,95.012,Saudi Arabia,2024
MAG,20,21.0,0 days 00:01:34.923000,0 days 00:00:35.229000,0 days 00:00:29.763000,0 days 00:00:29.931000,HARD,14.0,True,Haas F1 Team,1,True,94.923,Saudi Arabia,2024
MAG,20,22.0,0 days 00:01:35.804000,0 days 00:00:35.779000,0 days 00:00:30.008000,0 days 00:00:30.017000,HARD,15.0,True,Haas F1 Team,1,False,95.804,Saudi Arabia,2024
MAG,20,23.0,0 days 00:01:36.198000,0 days 00:00:36.375000,0 days 00:00:29.957000,0 days 00:00:29.866000,HARD,16.0,True,Haas F1 Team,1,False,96.198,Saudi Arabia,2024
MAG,20,24.0,0 days 00:01:36.072000,0 days 00:00:36.264000,0 days 00:00:29.983000,0 days 00:00:29.825000,HARD,17.0,True,Haas F1 Team,1,False,96.072,Saudi Arabia,2024
MAG,20,25.0,0 days 00:01:36.555000,0 days 00:00:36.561000,0 days 00:00:29.906000,0 days 00:00:30.088000,HARD,18.0,True,Haas F1 Team,1,False,96.555,Saudi Arabia,2024
MAG,20,26.0,0 days 00:01:36.260000,0 days 00:00:36.579000,0 days 00:00:29.808000,0 days 00:00:29.873000,HARD,19.0,True,Haas F1 Team,1,False,96.26,Saudi Arabia,2024
MAG,20,27.0,0 days 00:01:36.222000,0 days 00:00:36.586000,0 days 00:00:29.869000,0 days 00:00:29.767000,HARD,20.0,True,Haas F1 Team,1,False,96.222,Saudi Arabia,2024
MAG,20,28.0,0 days 00:01:36.099000,0 days 00:00:36.373000,0 days 00:00:29.681000,0 days 00:00:30.045000,HARD,21.0,True,Haas F1 Team,1,False,96.099,Saudi Arabia,2024
MAG,20,29.0,0 days 00:01:35.797000,0 days 00:00:36.062000,0 days 00:00:29.785000,0 days 00:00:29.950000,HARD,22.0,True,Haas F1 Team,1,False,95.797,Saudi Arabia,2024
MAG,20,30.0,0 days 00:01:35.843000,0 days 00:00:36.329000,0 days 00:00:29.725000,0 days 00:00:29.789000,HARD,23.0,True,Haas F1 Team,1,False,95.843,Saudi Arabia,2024
MAG,20,31.0,0 days 00:01:36.061000,0 days 00:00:36.500000,0 days 00:00:29.632000,0 days 00:00:29.929000,HARD,24.0,True,Haas F1 Team,1,False,96.061,Saudi Arabia,2024
MAG,20,32.0,0 days 00:01:35.783000,0 days 00:00:36.336000,0 days 00:00:29.651000,0 days 00:00:29.796000,HARD,25.0,True,Haas F1 Team,1,False,95.783,Saudi Arabia,2024
MAG,20,33.0,0 days 00:01:35.700000,0 days 00:00:36.290000,0 days 00:00:29.674000,0 days 00:00:29.736000,HARD,26.0,True,Haas F1 Team,1,False,95.7,Saudi Arabia,2024
MAG,20,34.0,0 days 00:01:34.174000,0 days 00:00:34.753000,0 days 00:00:29.681000,0 days 00:00:29.740000,HARD,27.0,True,Haas F1 Team,1,True,94.174,Saudi Arabia,2024
MAG,20,35.0,0 days 00:01:33.923000,0 days 00:00:34.681000,0 days 00:00:29.531000,0 days 00:00:29.711000,HARD,28.0,True,Haas F1 Team,1,True,93.923,Saudi Arabia,2024
MAG,20,36.0,0 days 00:01:33.760000,0 days 00:00:34.509000,0 days 00:00:29.557000,0 days 00:00:29.694000,HARD,29.0,True,Haas F1 Team,1,True,93.76,Saudi Arabia,2024
MAG,20,37.0,0 days 00:01:33.516000,0 days 00:00:34.443000,0 days 00:00:29.444000,0 days 00:00:29.629000,HARD,30.0,True,Haas F1 Team,1,True,93.516,Saudi Arabia,2024
MAG,20,38.0,0 days 00:01:33.429000,0 days 00:00:34.416000,0 days 00:00:29.388000,0 days 00:00:29.625000,HARD,31.0,True,Haas F1 Team,1,True,93.429,Saudi Arabia,2024
MAG,20,39.0,0 days 00:01:33.203000,0 days 00:00:34.225000,0 days 00:00:29.310000,0 days 00:00:29.668000,HARD,32.0,True,Haas F1 Team,1,True,93.203,Saudi Arabia,2024
MAG,20,40.0,0 days 00:01:32.930000,0 days 00:00:34.213000,0 days 00:00:29.233000,0 days 00:00:29.484000,HARD,33.0,True,Haas F1 Team,1,True,92.93,Saudi Arabia,2024
MAG,20,41.0,0 days 00:01:32.855000,0 days 00:00:34.044000,0 days 00:00:29.272000,0 days 00:00:29.539000,HARD,34.0,True,Haas F1 Team,1,True,92.855,Saudi Arabia,2024
MAG,20,42.0,0 days 00:01:32.715000,0 days 00:00:33.954000,0 days 00:00:29.285000,0 days 00:00:29.476000,HARD,35.0,True,Haas F1 Team,1,True,92.715,Saudi Arabia,2024
MAG,20,43.0,0 days 00:01:32.902000,0 days 00:00:34.118000,0 days 00:00:29.304000,0 days 00:00:29.480000,HARD,36.0,True,Haas F1 Team,1,False,92.902,Saudi Arabia,2024
MAG,20,44.0,0 days 00:01:32.644000,0 days 00:00:33.941000,0 days 00:00:29.301000,0 days 00:00:29.402000,HARD,37.0,True,Haas F1 Team,1,True,92.644,Saudi Arabia,2024
MAG,20,45.0,0 days 00:01:32.638000,0 days 00:00:33.856000,0 days 00:00:29.232000,0 days 00:00:29.550000,HARD,38.0,True,Haas F1 Team,1,True,92.638,Saudi Arabia,2024
MAG,20,46.0,0 days 00:01:32.812000,0 days 00:00:33.970000,0 days 00:00:29.396000,0 days 00:00:29.446000,HARD,39.0,True,Haas F1 Team,1,False,92.812,Saudi Arabia,2024
MAG,20,47.0,0 days 00:01:32.338000,0 days 00:00:33.881000,0 days 00:00:29.088000,0 days 00:00:29.369000,HARD,40.0,True,Haas F1 Team,1,True,92.338,Saudi Arabia,2024
MAG,20,48.0,0 days 00:01:33.474000,0 days 00:00:34.893000,0 days 00:00:29.227000,0 days 00:00:29.354000,HARD,41.0,True,Haas F1 Team,1,False,93.474,Saudi Arabia,2024
MAG,20,49.0,0 days 00:01:33.437000,0 days 00:00:34.333000,0 days 00:00:29.412000,0 days 00:00:29.692000,HARD,42.0,True,Haas F1 Team,1,False,93.437,Saudi Arabia,2024
MAG,20,50.0,0 days 00:01:34.603000,0 days 00:00:35.144000,0 days 00:00:29.638000,0 days 00:00:29.821000,HARD,43.0,True,Haas F1 Team,1,False,94.603,Saudi Arabia,2024
TSU,22,1.0,0 days 00:01:42.531000,,0 days 00:00:30.431000,0 days 00:00:30.889000,MEDIUM,1.0,True,RB,1,False,102.531,Saudi Arabia,2024
TSU,22,2.0,0 days 00:01:36.873000,0 days 00:00:36.610000,0 days 00:00:30.236000,0 days 00:00:30.027000,MEDIUM,2.0,True,RB,1,True,96.873,Saudi Arabia,2024
TSU,22,3.0,0 days 00:01:35.703000,0 days 00:00:35.593000,0 days 00:00:30.170000,0 days 00:00:29.940000,MEDIUM,3.0,True,RB,1,True,95.703,Saudi Arabia,2024
TSU,22,4.0,0 days 00:01:35.378000,0 days 00:00:35.570000,0 days 00:00:29.858000,0 days 00:00:29.950000,MEDIUM,4.0,True,RB,1,True,95.378,Saudi Arabia,2024
TSU,22,5.0,0 days 00:01:35.589000,0 days 00:00:35.908000,0 days 00:00:30.063000,0 days 00:00:29.618000,MEDIUM,5.0,True,RB,1,False,95.589,Saudi Arabia,2024
TSU,22,6.0,0 days 00:01:36.275000,0 days 00:00:36.227000,0 days 00:00:30.049000,0 days 00:00:29.999000,MEDIUM,6.0,True,RB,12,False,96.275,Saudi Arabia,2024
TSU,22,7.0,0 days 00:02:10.914000,0 days 00:00:42.102000,0 days 00:00:43.057000,0 days 00:00:45.755000,MEDIUM,7.0,True,RB,24,False,130.914,Saudi Arabia,2024
TSU,22,8.0,,0 days 00:01:06.004000,0 days 00:00:55.077000,0 days 00:00:58.481000,HARD,1.0,True,RB,4,False,,Saudi Arabia,2024
TSU,22,9.0,0 days 00:02:27.896000,0 days 00:00:52.921000,0 days 00:00:49.579000,0 days 00:00:45.396000,HARD,2.0,True,RB,41,False,147.896,Saudi Arabia,2024
TSU,22,10.0,0 days 00:01:39.222000,0 days 00:00:38.387000,0 days 00:00:30.481000,0 days 00:00:30.354000,HARD,3.0,True,RB,1,False,99.222,Saudi Arabia,2024
TSU,22,11.0,0 days 00:01:35.738000,0 days 00:00:36.072000,0 days 00:00:29.954000,0 days 00:00:29.712000,HARD,4.0,True,RB,1,False,95.738,Saudi Arabia,2024
TSU,22,12.0,0 days 00:01:35.263000,0 days 00:00:35.637000,0 days 00:00:29.947000,0 days 00:00:29.679000,HARD,5.0,True,RB,1,True,95.263,Saudi Arabia,2024
TSU,22,13.0,0 days 00:01:35.325000,0 days 00:00:35.622000,0 days 00:00:30.067000,0 days 00:00:29.636000,HARD,6.0,True,RB,1,False,95.325,Saudi Arabia,2024
TSU,22,14.0,0 days 00:01:35.575000,0 days 00:00:35.709000,0 days 00:00:30.068000,0 days 00:00:29.798000,HARD,7.0,True,RB,1,False,95.575,Saudi Arabia,2024
TSU,22,15.0,0 days 00:01:35.952000,0 days 00:00:35.754000,0 days 00:00:29.936000,0 days 00:00:30.262000,HARD,8.0,True,RB,1,False,95.952,Saudi Arabia,2024
TSU,22,16.0,0 days 00:01:35.995000,0 days 00:00:36.156000,0 days 00:00:29.823000,0 days 00:00:30.016000,HARD,9.0,True,RB,1,False,95.995,Saudi Arabia,2024
TSU,22,17.0,0 days 00:01:37.603000,0 days 00:00:37.518000,0 days 00:00:30.111000,0 days 00:00:29.974000,HARD,10.0,True,RB,1,False,97.603,Saudi Arabia,2024
TSU,22,18.0,0 days 00:01:35.367000,0 days 00:00:35.599000,0 days 00:00:29.995000,0 days 00:00:29.773000,HARD,11.0,True,RB,1,False,95.367,Saudi Arabia,2024
TSU,22,19.0,0 days 00:01:35.146000,0 days 00:00:35.486000,0 days 00:00:29.895000,0 days 00:00:29.765000,HARD,12.0,True,RB,1,True,95.146,Saudi Arabia,2024
TSU,22,20.0,0 days 00:01:35.060000,0 days 00:00:35.498000,0 days 00:00:29.825000,0 days 00:00:29.737000,HARD,13.0,True,RB,1,True,95.06,Saudi Arabia,2024
TSU,22,21.0,0 days 00:01:34.710000,0 days 00:00:35.457000,0 days 00:00:29.701000,0 days 00:00:29.552000,HARD,14.0,True,RB,1,True,94.71,Saudi Arabia,2024
TSU,22,22.0,0 days 00:01:35.698000,0 days 00:00:35.785000,0 days 00:00:30.024000,0 days 00:00:29.889000,HARD,15.0,True,RB,1,False,95.698,Saudi Arabia,2024
TSU,22,23.0,0 days 00:01:36.285000,0 days 00:00:36.367000,0 days 00:00:30.077000,0 days 00:00:29.841000,HARD,16.0,True,RB,1,False,96.285,Saudi Arabia,2024
TSU,22,24.0,0 days 00:01:35.882000,0 days 00:00:36.214000,0 days 00:00:29.871000,0 days 00:00:29.797000,HARD,17.0,True,RB,1,False,95.882,Saudi Arabia,2024
TSU,22,25.0,0 days 00:01:36.548000,0 days 00:00:36.806000,0 days 00:00:29.671000,0 days 00:00:30.071000,HARD,18.0,True,RB,1,False,96.548,Saudi Arabia,2024
TSU,22,26.0,0 days 00:01:36.662000,0 days 00:00:36.840000,0 days 00:00:29.680000,0 days 00:00:30.142000,HARD,19.0,True,RB,1,False,96.662,Saudi Arabia,2024
TSU,22,27.0,0 days 00:01:36.093000,0 days 00:00:36.464000,0 days 00:00:29.707000,0 days 00:00:29.922000,HARD,20.0,True,RB,1,False,96.093,Saudi Arabia,2024
TSU,22,28.0,0 days 00:01:35.668000,0 days 00:00:36.328000,0 days 00:00:29.684000,0 days 00:00:29.656000,HARD,21.0,True,RB,1,False,95.668,Saudi Arabia,2024
TSU,22,29.0,0 days 00:01:36.731000,0 days 00:00:37.282000,0 days 00:00:29.817000,0 days 00:00:29.632000,HARD,22.0,True,RB,1,False,96.731,Saudi Arabia,2024
TSU,22,30.0,0 days 00:01:36.041000,0 days 00:00:36.222000,0 days 00:00:29.960000,0 days 00:00:29.859000,HARD,23.0,True,RB,1,False,96.041,Saudi Arabia,2024
TSU,22,31.0,0 days 00:01:35.939000,0 days 00:00:36.193000,0 days 00:00:29.850000,0 days 00:00:29.896000,HARD,24.0,True,RB,1,False,95.939,Saudi Arabia,2024
TSU,22,32.0,0 days 00:01:35.694000,0 days 00:00:36.159000,0 days 00:00:29.801000,0 days 00:00:29.734000,HARD,25.0,True,RB,1,False,95.694,Saudi Arabia,2024
TSU,22,33.0,0 days 00:01:36.118000,0 days 00:00:36.774000,0 days 00:00:29.635000,0 days 00:00:29.709000,HARD,26.0,True,RB,1,False,96.118,Saudi Arabia,2024
TSU,22,34.0,0 days 00:01:34.768000,0 days 00:00:35.626000,0 days 00:00:29.680000,0 days 00:00:29.462000,HARD,27.0,True,RB,1,False,94.768,Saudi Arabia,2024
TSU,22,35.0,0 days 00:01:34.781000,0 days 00:00:35.490000,0 days 00:00:29.639000,0 days 00:00:29.652000,HARD,28.0,True,RB,1,False,94.781,Saudi Arabia,2024
TSU,22,36.0,0 days 00:01:34.358000,0 days 00:00:35.130000,0 days 00:00:29.652000,0 days 00:00:29.576000,HARD,29.0,True,RB,1,True,94.358,Saudi Arabia,2024
TSU,22,37.0,0 days 00:01:34.233000,0 days 00:00:34.974000,0 days 00:00:29.635000,0 days 00:00:29.624000,HARD,30.0,True,RB,1,True,94.233,Saudi Arabia,2024
TSU,22,38.0,0 days 00:01:33.961000,0 days 00:00:34.743000,0 days 00:00:29.510000,0 days 00:00:29.708000,HARD,31.0,True,RB,1,True,93.961,Saudi Arabia,2024
TSU,22,39.0,0 days 00:01:33.894000,0 days 00:00:34.876000,0 days 00:00:29.508000,0 days 00:00:29.510000,HARD,32.0,True,RB,1,True,93.894,Saudi Arabia,2024
TSU,22,40.0,0 days 00:01:33.601000,0 days 00:00:34.619000,0 days 00:00:29.479000,0 days 00:00:29.503000,HARD,33.0,True,RB,1,True,93.601,Saudi Arabia,2024
TSU,22,41.0,0 days 00:01:33.731000,0 days 00:00:34.725000,0 days 00:00:29.443000,0 days 00:00:29.563000,HARD,34.0,True,RB,1,False,93.731,Saudi Arabia,2024
TSU,22,42.0,0 days 00:01:33.623000,0 days 00:00:34.630000,0 days 00:00:29.439000,0 days 00:00:29.554000,HARD,35.0,True,RB,1,False,93.623,Saudi Arabia,2024
TSU,22,43.0,0 days 00:01:33.767000,0 days 00:00:34.621000,0 days 00:00:29.542000,0 days 00:00:29.604000,HARD,36.0,True,RB,1,False,93.767,Saudi Arabia,2024
TSU,22,44.0,0 days 00:01:33.523000,0 days 00:00:34.541000,0 days 00:00:29.493000,0 days 00:00:29.489000,HARD,37.0,True,RB,1,True,93.523,Saudi Arabia,2024
TSU,22,45.0,0 days 00:01:33.644000,0 days 00:00:34.656000,0 days 00:00:29.394000,0 days 00:00:29.594000,HARD,38.0,True,RB,1,False,93.644,Saudi Arabia,2024
TSU,22,46.0,0 days 00:01:34.961000,0 days 00:00:35.343000,0 days 00:00:30.098000,0 days 00:00:29.520000,HARD,39.0,True,RB,1,False,94.961,Saudi Arabia,2024
TSU,22,47.0,0 days 00:01:33.525000,0 days 00:00:34.567000,0 days 00:00:29.343000,0 days 00:00:29.615000,HARD,40.0,True,RB,1,False,93.525,Saudi Arabia,2024
TSU,22,48.0,0 days 00:01:33.840000,0 days 00:00:34.678000,0 days 00:00:29.494000,0 days 00:00:29.668000,HARD,41.0,True,RB,1,False,93.84,Saudi Arabia,2024
TSU,22,49.0,0 days 00:01:33.560000,0 days 00:00:34.630000,0 days 00:00:29.419000,0 days 00:00:29.511000,HARD,42.0,True,RB,1,False,93.56,Saudi Arabia,2024
